time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,DLA0,DLA1,PVA,NVENC,NVJPG0,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2026-08-23 19:44:04.411895,3:40:54.570000,7,4,4,4,10,10,0.3366788911493855,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,52.94117647058823,65.593,-256,-256,-256,65.718,65.312,66.156,64.875,66.156,1603,2346,6854,ON,MAXN_SUPER
2026-08-23 19:44:05.208461,3:41:01.950000,2,4,1,2,0,1,0.33871795951440287,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,65.187,-256,-256,-256,64.562,64.531,65.312,64.093,65.312,1834,2346,7156,ON,MAXN_SUPER
2026-08-23 19:44:06.208427,3:41:02.950000,27,17,32,38,0,1,0.34306003004942853,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.687,-256,-256,-256,64.343,64.406,65.218,64.0,65.218,1717,2346,7273,ON,MAXN_SUPER
2026-08-23 19:44:07.209080,3:41:03.950000,8,7,29,13,1,8,0.3431154869578702,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.468,-256,-256,-256,64.25,64.343,65.312,63.937,65.312,1642,2346,6932,ON,MAXN_SUPER
2026-08-23 19:44:08.210318,3:41:04.950000,0,3,2,2,1,0,0.3433737723740384,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.281,-256,-256,-256,64.281,64.25,65.062,63.781,65.218,1564,2307,6736,ON,MAXN_SUPER
2026-08-23 19:44:09.210720,3:41:05.950000,16,16,89,18,14,13,0.36398885110744367,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.968,-256,-256,-256,64.156,64.062,65.031,63.843,65.031,2342,2381,7703,ON,MAXN_SUPER
2026-08-23 19:44:10.211620,3:41:06.950000,4,4,6,3,99,0,0.373505872783906,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.468,-256,-256,-256,64.25,64.125,64.875,63.625,64.875,2225,2381,7781,ON,MAXN_SUPER
2026-08-23 19:44:11.212659,3:41:07.950000,8,8,7,7,100,6,0.37742431415722444,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.781,-256,-256,-256,64.156,64.031,64.875,63.625,64.875,2377,2381,7899,ON,MAXN_SUPER
2026-08-23 19:44:12.213563,3:41:08.950000,4,4,92,2,1,11,0.3830578117730909,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.875,-256,-256,-256,63.937,63.843,64.687,63.468,64.875,2186,2420,7742,ON,MAXN_SUPER
2026-08-23 19:44:13.214508,3:41:09.950000,3,5,100,3,0,0,0.3885239116838463,0.013145435760925602,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,51.372549019607845,64.656,-256,-256,-256,64.093,63.781,64.843,63.531,64.843,2225,2420,7742,ON,MAXN_SUPER
