time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,DLA0,DLA1,PVA,NVENC,NVJPG0,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2026-08-20 17:04:34.954760,"1 day, 5:14:46.450000",3,3,2,1,4,4,0.3030123930976582,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.937,-256,-256,-256,56.062,56.218,57.5,55.843,57.5,1762,2271,6983,ON,MAXN_SUPER
2026-08-20 17:04:35.900165,"1 day, 5:14:47.450000",18,47,13,39,1,0,0.31035017497195055,0.14790155711794536,0,15.4,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.781,-256,-256,-256,56.093,56.281,57.625,55.906,57.625,1837,2310,7363,ON,MAXN_SUPER
2026-08-20 17:04:36.900824,"1 day, 5:14:48.450000",2,0,3,4,0,0,0.3075023556385128,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.437,-256,-256,-256,56.156,56.187,57.468,55.937,57.468,1527,2271,6669,ON,MAXN_SUPER
2026-08-20 17:04:37.901719,"1 day, 5:14:49.450000",0,2,2,0,0,0,0.30772880503015476,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.375,-256,-256,-256,56.156,56.156,57.468,55.812,57.468,1488,2232,6551,ON,MAXN_SUPER
2026-08-20 17:04:38.902854,"1 day, 5:14:50.450000",2,3,2,2,0,0,0.30776115494324646,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.281,-256,-256,-256,55.968,56.281,57.468,55.781,57.468,1488,2271,6551,ON,MAXN_SUPER
2026-08-20 17:04:39.903736,"1 day, 5:14:51.450000",97,16,17,16,14,13,0.3292599829007602,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.812,-256,-256,-256,56.281,56.281,57.437,56.031,57.437,2228,2310,7559,ON,MAXN_SUPER
2026-08-20 17:04:40.904394,"1 day, 5:14:52.450000",95,3,5,4,7,3,0.3383395251751645,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.968,-256,-256,-256,56.125,56.156,57.468,56.0,57.468,2228,2346,7676,ON,MAXN_SUPER
2026-08-20 17:04:41.905511,"1 day, 5:14:53.450000",9,9,15,10,89,19,0.34164999961488196,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,57.125,-256,-256,-256,56.406,56.218,57.625,55.812,57.625,2307,2346,7755,ON,MAXN_SUPER
2026-08-20 17:04:42.906268,"1 day, 5:14:54.460000",0,4,100,2,0,0,0.3478432107545489,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,57.0,-256,-256,-256,56.187,56.218,57.468,56.0,57.468,2150,2346,7598,ON,MAXN_SUPER
2026-08-20 17:04:43.907340,"1 day, 5:14:55.460000",2,3,4,0,97,0,0.3532882659676347,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.812,-256,-256,-256,56.25,56.375,57.5,55.875,57.5,2150,2346,7598,ON,MAXN_SUPER
2026-08-20 17:04:44.908301,"1 day, 5:14:56.460000",5,2,1,4,100,0,0.3562105414502517,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,56.906,-256,-256,-256,56.062,56.25,57.5,55.937,57.5,2111,2385,7637,ON,MAXN_SUPER
2026-08-20 17:04:45.909127,"1 day, 5:14:57.460000",46,4,22,3,37,0,0.36057007735737157,0.14790155711794536,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,57.25,-256,-256,-256,56.312,56.312,57.468,55.937,57.468,2189,2307,7598,ON,MAXN_SUPER
