time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,DLA0,DLA1,PVA,NVENC,NVJPG0,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2026-08-16 15:37:37.926623,0:21:59.070000,5,6,5,6,4,4,0.26461547783364553,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.843,-256,-256,-256,55.437,55.437,56.656,55.218,56.625,1762,2271,6904,ON,MAXN_SUPER
2026-08-16 15:37:38.315329,0:22:00.070000,25,9,66,11,0,1,0.26708023185119456,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.593,-256,-256,-256,55.468,55.656,56.625,55.156,56.625,1645,2271,7140,ON,MAXN_SUPER
2026-08-16 15:37:39.114065,0:22:01.070000,3,2,64,38,0,0,0.26847641230405206,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.812,-256,-256,-256,55.281,55.593,56.75,55.156,56.75,1566,2271,7061,ON,MAXN_SUPER
2026-08-16 15:37:40.114688,0:22:02.070000,2,4,3,26,0,0,0.2682515034999507,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.906,-256,-256,-256,55.5,55.5,56.812,55.062,56.812,1527,2275,6669,ON,MAXN_SUPER
2026-08-16 15:37:41.115476,0:22:03.070000,3,3,4,0,0,0,0.2684774392848927,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.718,-256,-256,-256,55.531,55.531,56.75,55.156,56.75,1488,2236,6551,ON,MAXN_SUPER
2026-08-16 15:37:42.116317,0:22:04.070000,1,3,1,1,0,0,0.26873623845673533,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.812,-256,-256,-256,55.375,55.562,56.75,55.187,56.75,1488,2236,6512,ON,MAXN_SUPER
2026-08-16 15:37:43.117246,0:22:05.070000,2,5,2,2,0,0,0.2687033750698347,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.562,-256,-256,-256,55.562,55.468,56.75,55.125,56.75,1488,2236,6551,ON,MAXN_SUPER
2026-08-16 15:37:44.118784,0:22:06.070000,0,2,1,1,0,0,0.26883174767491536,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,55.812,-256,-256,-256,55.375,55.593,56.687,55.093,56.687,1488,2236,6512,ON,MAXN_SUPER
2026-08-16 15:37:45.119538,0:22:07.070000,9,11,35,11,7,7,0.2727856239114003,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.781,-256,-256,-256,55.718,55.531,56.75,55.312,56.781,1994,2271,7257,ON,MAXN_SUPER
2026-08-16 15:37:46.120236,0:22:08.070000,10,10,100,10,7,8,0.29663468648328895,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.625,-256,-256,-256,55.875,55.593,56.75,55.312,56.718,2228,2310,7598,ON,MAXN_SUPER
