time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,DLA0,DLA1,PVA,NVENC,NVJPG0,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2026-08-16 00:10:25.857099,0:07:31.740000,12,12,11,13,11,9,0.2627115902549738,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,52.812,-256,-256,-256,51.75,52.281,53.437,51.781,53.437,906,1382,5054,OFF,MAXN_SUPER
2026-08-16 00:10:26.863852,0:07:32.740000,13,9,21,18,1,1,0.2670947467335574,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,52.281,-256,-256,-256,51.75,52.312,53.531,51.625,53.531,709,1379,4896,OFF,MAXN_SUPER
2026-08-16 00:10:27.865509,0:07:33.740000,3,3,4,3,0,0,0.26729552159099956,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,52.187,-256,-256,-256,51.593,52.312,53.468,51.593,53.468,593,1384,4635,OFF,MAXN_SUPER
2026-08-16 00:10:28.868189,0:07:34.740000,70,16,18,18,16,14,0.28475882626299454,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,52.937,-256,-256,-256,51.812,52.218,53.531,51.937,53.531,1530,1414,5815,OFF,MAXN_SUPER
2026-08-16 00:10:29.868865,0:07:35.740000,6,5,4,7,97,0,0.2963888767648033,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,53.125,-256,-256,-256,51.718,52.343,53.531,51.75,53.531,1527,1412,5884,OFF,MAXN_SUPER
2026-08-16 00:10:30.870321,0:07:36.750000,3,3,4,4,100,0,0.3002708663358075,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,53.125,-256,-256,-256,52.031,52.312,53.625,51.75,53.625,1527,1412,5845,OFF,MAXN_SUPER
2026-08-16 00:10:31.870920,0:07:37.750000,4,4,3,3,100,1,0.30518702614437815,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,53.0,-256,-256,-256,52.125,52.25,53.625,51.812,53.625,1410,1451,5884,OFF,MAXN_SUPER
2026-08-16 00:10:32.872074,0:07:38.750000,3,5,3,2,100,0,0.31095198605359303,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,53.031,-256,-256,-256,51.968,52.531,53.625,51.937,53.625,1449,1451,5845,OFF,MAXN_SUPER
2026-08-16 00:10:33.873018,0:07:39.750000,3,4,4,6,100,0,0.3139456367412854,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,53.031,-256,-256,-256,52.187,52.437,53.593,51.937,53.593,1488,1451,5884,OFF,MAXN_SUPER
2026-08-16 00:10:34.873864,0:07:40.750000,9,4,11,9,100,7,0.3183441979403889,0.0,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,31.764705882352942,53.0,-256,-256,-256,52.0,52.468,53.562,51.937,53.562,1527,1412,5884,OFF,MAXN_SUPER
