time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,DLA0,DLA1,PVA,NVENC,NVJPG0,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2026-08-16 18:07:21.307291,2:17:11.880000,9,8,6,5,17,16,0.6298185941043084,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,58.431372549019606,69.968,-256,-256,-256,69.468,69.281,69.906,68.906,69.906,1639,2381,6843,ON,MAXN_SUPER
2026-08-16 18:07:22.104729,2:51:44.060000,2,2,2,2,1,1,0.33002748200729565,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,57.0,-256,-256,-256,56.093,56.25,57.531,55.906,57.531,1762,2271,6983,ON,MAXN_SUPER
2026-08-16 18:07:23.104610,2:51:45.060000,11,24,8,39,3,0,0.33299699710802194,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.312,-256,-256,-256,56.062,56.187,57.468,55.812,57.468,1684,2271,6944,ON,MAXN_SUPER
2026-08-16 18:07:24.105651,2:51:46.060000,0,2,2,2,0,0,0.3331582331000033,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.625,-256,-256,-256,56.375,56.312,57.437,55.812,57.437,1527,2271,6590,ON,MAXN_SUPER
2026-08-16 18:07:25.106705,2:51:47.060000,16,92,16,16,14,14,0.3545990256005784,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.781,-256,-256,-256,56.218,56.312,57.468,55.968,57.468,2268,2307,7559,ON,MAXN_SUPER
2026-08-16 18:07:26.107403,2:51:48.060000,4,100,3,3,0,0,0.3638711221203457,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.718,-256,-256,-256,56.562,56.375,57.531,55.968,57.531,2189,2346,7598,ON,MAXN_SUPER
2026-08-16 18:07:27.108383,2:51:49.060000,10,11,9,8,98,7,0.3677289756482303,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.906,-256,-256,-256,56.187,56.312,57.718,55.906,57.718,2268,2346,7794,ON,MAXN_SUPER
2026-08-16 18:07:28.109453,2:51:50.060000,5,7,2,99,1,1,0.37409933780275395,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,57.093,-256,-256,-256,56.406,56.312,57.562,56.093,57.562,2189,2346,7637,ON,MAXN_SUPER
2026-08-16 18:07:29.110267,2:51:51.060000,2,2,4,100,0,0,0.37927532123960694,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,57.062,-256,-256,-256,56.281,56.281,57.531,55.968,57.531,2189,2346,7598,ON,MAXN_SUPER
2026-08-16 18:07:30.111054,2:51:52.060000,9,2,2,100,0,0,0.3821210851490355,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,57.062,-256,-256,-256,56.406,56.5,57.562,56.062,57.562,2150,2346,7637,ON,MAXN_SUPER
2026-08-16 18:07:31.111859,2:51:53.060000,2,2,3,100,0,0,0.3873617683788491,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,57.031,-256,-256,-256,56.343,56.468,57.562,56.0,57.562,2189,2346,7598,ON,MAXN_SUPER
2026-08-16 18:07:32.112614,2:51:54.060000,4,4,2,100,0,1,0.38919133474645895,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,57.187,-256,-256,-256,56.343,56.437,57.75,56.062,57.75,2228,2307,7637,ON,MAXN_SUPER
2026-08-16 18:07:33.113654,2:51:55.060000,2,5,2,24,0,1,0.38953896776101743,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.781,-256,-256,-256,56.531,56.343,57.656,55.937,57.656,1605,2271,6747,ON,MAXN_SUPER
2026-08-16 18:07:34.114481,2:51:56.060000,2,2,4,22,0,0,0.3897695249597424,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.593,-256,-256,-256,56.25,56.312,57.656,55.906,57.656,1645,2271,6747,ON,MAXN_SUPER
2026-08-16 18:07:35.115432,2:51:57.060000,11,9,2,18,1,0,0.38966836734693877,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.843,-256,-256,-256,56.562,56.312,57.687,56.093,57.687,1801,2271,6983,ON,MAXN_SUPER
2026-08-16 18:07:36.116274,2:51:58.060000,5,16,3,13,0,0,0.38996978622366824,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.5,-256,-256,-256,56.093,56.468,57.562,55.875,57.562,1723,2271,6865,ON,MAXN_SUPER
2026-08-16 18:07:37.117314,2:51:59.060000,3,14,2,14,58,0,0.395349111866969,0.021624241826722616,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.8235294117647,56.937,-256,-256,-256,56.343,56.468,57.562,55.968,57.562,2072,2310,7441,ON,MAXN_SUPER
