time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,DLA0,DLA1,PVA,NVENC,NVJPG0,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2026-08-16 21:31:53.907577,5:13:22.130000,4,3,2,2,1,0,0.30754635791514673,0.0889288729226617,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,55.294117647058826,68.125,-256,-256,-256,67.5,67.593,68.156,66.968,68.156,1600,2346,6804,ON,MAXN_SUPER
2026-08-16 21:31:54.704331,6:16:16.660000,7,5,5,4,12,10,0.31217855499687797,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.968,-256,-256,-256,56.562,56.406,57.687,55.906,57.687,1762,2271,6983,ON,MAXN_SUPER
2026-08-16 21:31:55.703978,6:16:17.660000,36,9,24,26,3,0,0.3161370526471458,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.625,-256,-256,-256,56.187,56.312,57.687,55.968,57.687,1720,2271,7128,ON,MAXN_SUPER
2026-08-16 21:31:56.705622,6:16:18.660000,4,4,2,0,0,0,0.3162289674323836,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.406,-256,-256,-256,56.312,56.531,57.593,55.937,57.593,1527,2271,6630,ON,MAXN_SUPER
2026-08-16 21:31:57.706050,6:16:19.660000,17,16,17,61,14,14,0.3340855967991061,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.843,-256,-256,-256,56.156,56.5,57.593,56.093,57.593,2346,2307,7676,ON,MAXN_SUPER
2026-08-16 21:31:58.706954,6:16:20.660000,7,4,4,100,0,2,0.34686277892799633,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.968,-256,-256,-256,56.437,56.562,57.531,56.125,57.531,2228,2346,7637,ON,MAXN_SUPER
2026-08-16 21:31:59.707924,6:16:21.660000,4,2,3,100,0,0,0.35023846495119787,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.0,-256,-256,-256,56.531,56.406,57.781,56.125,57.781,2228,2307,7598,ON,MAXN_SUPER
2026-08-16 21:32:00.708965,6:16:22.660000,11,12,9,100,11,7,0.3555253623188406,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.156,-256,-256,-256,56.343,56.5,57.718,56.062,57.718,2150,2385,7676,ON,MAXN_SUPER
2026-08-16 21:32:01.709792,6:16:23.660000,4,3,2,100,0,1,0.3611218944099379,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.187,-256,-256,-256,56.625,56.406,57.75,56.218,57.75,2150,2385,7637,ON,MAXN_SUPER
2026-08-16 21:32:02.710712,6:16:24.660000,4,5,4,100,0,0,0.3652991389792632,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.125,-256,-256,-256,56.5,56.468,57.75,56.218,57.75,2150,2385,7716,ON,MAXN_SUPER
2026-08-16 21:32:03.711600,6:16:25.660000,3,2,4,100,0,0,0.3694383852574846,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.062,-256,-256,-256,56.593,56.593,57.75,56.187,57.75,2189,2346,7598,ON,MAXN_SUPER
2026-08-16 21:32:04.712436,6:16:26.660000,3,1,3,100,0,0,0.37302562933385913,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.093,-256,-256,-256,56.437,56.593,57.718,56.125,57.718,2189,2346,7637,ON,MAXN_SUPER
2026-08-16 21:32:05.713286,6:16:27.660000,3,2,1,54,4,1,0.3732520786092215,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.718,-256,-256,-256,56.562,56.562,57.843,56.031,57.656,1723,2271,6865,ON,MAXN_SUPER
2026-08-16 21:32:06.714122,6:16:28.660000,2,1,2,22,0,0,0.37347801439416345,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.812,-256,-256,-256,56.343,56.5,57.875,56.031,57.875,1645,2271,6747,ON,MAXN_SUPER
2026-08-16 21:32:07.714966,6:16:29.660000,4,3,11,28,0,0,0.3736038195471425,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.0,-256,-256,-256,56.562,56.5,57.781,56.125,57.781,1798,2271,6983,ON,MAXN_SUPER
2026-08-16 21:32:08.716044,6:16:30.660000,4,10,2,25,0,0,0.3737301381905419,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.812,-256,-256,-256,56.531,56.656,57.75,56.125,57.75,1801,2271,6944,ON,MAXN_SUPER
2026-08-16 21:32:09.716934,6:16:31.660000,3,8,2,72,5,0,0.3801390121265898,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.062,-256,-256,-256,56.437,56.593,57.75,56.125,57.75,2072,2350,7441,ON,MAXN_SUPER
2026-08-16 21:32:10.717896,6:16:32.660000,3,2,4,97,3,5,0.3834392150580039,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.156,-256,-256,-256,56.687,56.531,57.75,56.218,57.75,2150,2346,7637,ON,MAXN_SUPER
2026-08-16 21:32:11.718846,6:16:33.660000,2,2,3,99,0,0,0.3891651467350225,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.156,-256,-256,-256,56.531,56.593,57.875,56.187,57.875,2111,2424,7794,ON,MAXN_SUPER
2026-08-16 21:32:12.719604,6:16:34.660000,5,2,3,100,0,1,0.3943390762101942,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.281,-256,-256,-256,56.843,56.5,57.843,56.156,57.843,2189,2346,7637,ON,MAXN_SUPER
2026-08-16 21:32:13.720589,6:16:35.660000,6,20,8,32,1,0,0.3989579225409971,0.08833732831342005,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,56.718,-256,-256,-256,56.406,56.593,57.812,56.218,57.812,1801,2271,7022,ON,MAXN_SUPER
2026-08-16 21:32:14.722147,6:16:36.660000,12,3,17,14,30,1,0.4459520523185119,0.08833732831342005,0,54.9,OFF,115200,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,57.437,-256,-256,-256,57.5,56.562,57.781,56.343,57.781,2923,2615,8876,ON,MAXN_SUPER
2026-08-16 21:32:15.724027,6:16:37.660000,27,30,57,38,22,21,0.48664976256202963,0.08833732831342005,0,72.2,OFF,204800,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,58.031,-256,-256,-256,57.937,56.781,57.937,56.75,58.031,4840,3379,12392,ON,MAXN_SUPER
2026-08-16 21:32:16.723844,6:16:38.660000,31,36,100,14,15,30,0.5312191905747806,0.08833732831342005,0,72.7,OFF,115200,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,37.64705882352941,58.437,-256,-256,-256,58.781,57.0,58.031,57.25,58.781,6819,3859,15423,ON,MAXN_SUPER
2026-08-16 21:32:17.725016,6:16:39.660000,30,18,17,16,49,43,0.537148464458247,0.08827160113461542,0,87.5,OFF,115200,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,58.093,-256,-256,-256,58.781,57.312,58.187,57.531,58.781,6626,3936,15346,ON,MAXN_SUPER
2026-08-16 21:32:18.725527,6:16:40.660000,32,25,23,14,17,49,0.5400856296624931,0.08827160113461542,0,99.1,OFF,115200,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,40.78431372549019,58.343,-256,-256,-256,58.875,57.562,58.375,57.531,59.156,6654,3974,15578,ON,MAXN_SUPER
2026-08-16 21:32:19.726596,6:16:41.660000,23,34,13,46,6,44,0.5445540233001414,0.08827160113461542,0,81.5,OFF,115200,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,42.35294117647059,58.781,-256,-256,-256,59.218,57.656,58.687,57.812,59.312,6692,3936,15462,ON,MAXN_SUPER
2026-08-16 21:32:20.728113,6:16:42.660000,22,29,17,58,38,10,0.5489038006506951,0.08827160113461542,0,95.1,OFF,140800,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,42.35294117647059,59.125,-256,-256,-256,59.25,57.875,58.593,57.968,59.656,6923,3936,15655,ON,MAXN_SUPER
2026-08-16 21:32:21.728670,6:16:43.660000,13,40,18,73,12,40,0.5527770588911893,0.08827160113461542,0,87.9,OFF,128000,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,42.35294117647059,59.125,-256,-256,-256,59.718,57.937,58.843,58.125,59.718,6961,3974,15810,ON,MAXN_SUPER
2026-08-16 21:32:22.729943,6:16:44.660000,11,29,78,33,41,8,0.557292180157087,0.08827160113461542,0,47.7,OFF,115200,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,42.35294117647059,59.375,-256,-256,-256,60.218,58.031,58.937,58.187,60.218,6923,3974,15848,ON,MAXN_SUPER
2026-08-16 21:32:23.730463,6:16:45.660000,10,21,10,27,47,77,0.5617415746491834,0.08827160113461542,0,62.2,OFF,115200,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,42.35294117647059,59.312,-256,-256,-256,60.031,58.25,59.093,58.406,60.031,7000,3974,15887,ON,MAXN_SUPER
2026-08-16 21:32:24.731177,6:16:46.660000,9,16,15,33,45,79,0.5661416740609287,0.08827160113461542,0,96.8,OFF,153600,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,42.35294117647059,59.437,-256,-256,-256,59.875,58.5,59.062,58.531,59.875,6885,3936,15655,ON,MAXN_SUPER
