time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,DLA0,DLA1,PVA,NVENC,NVJPG0,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2026-08-16 02:09:23.235924,1:20:56.710000,4,3,3,4,0,0,0.34143690098102397,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,52.94117647058823,65.656,-256,-256,-256,65.468,65.5,66.218,64.937,66.218,1603,2346,6815,ON,MAXN_SUPER
2026-08-16 02:09:24.032397,2:06:29.930000,6,6,6,6,9,9,0.3473328010146576,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.406,-256,-256,-256,55.5,55.812,56.937,55.375,56.937,1762,2271,6944,ON,MAXN_SUPER
2026-08-16 02:09:25.031875,2:06:30.930000,7,22,11,15,4,2,0.35048049890754857,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,55.875,-256,-256,-256,55.531,55.812,56.875,55.312,56.875,1645,2271,6865,ON,MAXN_SUPER
2026-08-16 02:09:26.032690,2:06:31.930000,4,2,3,3,1,0,0.3509975840263318,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,55.906,-256,-256,-256,55.75,55.75,57.0,55.312,57.0,1566,2271,6630,ON,MAXN_SUPER
2026-08-16 02:09:27.033622,2:06:32.930000,2,2,2,2,0,0,0.3511264701880146,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,55.906,-256,-256,-256,55.75,55.687,56.937,55.25,56.937,1488,2236,6551,ON,MAXN_SUPER
2026-08-16 02:09:28.034614,2:06:33.930000,4,2,3,1,0,0,0.3512553563496974,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.343,-256,-256,-256,55.718,55.687,57.0,55.25,57.0,1527,2271,6590,ON,MAXN_SUPER
2026-08-16 02:09:29.035617,2:06:34.930000,17,16,100,17,14,14,0.37645080374129314,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.5,-256,-256,-256,56.031,55.687,57.0,55.5,57.0,2268,2307,7598,ON,MAXN_SUPER
2026-08-16 02:09:30.036579,2:06:35.930000,4,4,100,4,1,2,0.38272565989971524,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.656,-256,-256,-256,55.75,55.75,56.875,55.531,56.875,2189,2346,7598,ON,MAXN_SUPER
2026-08-16 02:09:31.037437,2:06:36.930000,2,3,100,2,0,4,0.38726953896238936,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.625,-256,-256,-256,55.593,55.781,56.968,55.437,56.968,2189,2346,7598,ON,MAXN_SUPER
2026-08-16 02:09:32.038344,2:06:37.930000,2,3,100,3,0,0,0.39384427368026476,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.468,-256,-256,-256,55.875,55.812,57.125,55.437,57.125,2150,2346,7637,ON,MAXN_SUPER
2026-08-16 02:09:33.039377,2:06:38.930000,3,3,100,2,0,0,0.39769288635680927,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.781,-256,-256,-256,55.875,55.812,57.0,55.5,57.0,2189,2310,7598,ON,MAXN_SUPER
2026-08-16 02:09:34.040260,2:06:39.930000,12,10,87,10,8,14,0.40082107160370845,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.187,-256,-256,-256,55.687,55.687,57.093,55.468,57.093,2268,2346,7716,ON,MAXN_SUPER
2026-08-16 02:09:35.040978,2:06:40.930000,3,2,1,2,1,100,0.4055107820206372,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.156,-256,-256,-256,55.843,55.812,57.031,55.406,57.031,2150,2385,7716,ON,MAXN_SUPER
2026-08-16 02:09:36.041808,2:06:41.930000,3,2,2,1,0,72,0.40615418584768326,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.031,-256,-256,-256,55.625,55.812,57.0,55.343,57.0,1840,2271,7022,ON,MAXN_SUPER
2026-08-16 02:09:37.042752,2:06:42.930000,0,3,1,4,0,13,0.40654135782341566,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.062,-256,-256,-256,55.687,55.812,57.0,55.343,57.0,1645,2271,6747,ON,MAXN_SUPER
2026-08-16 02:09:38.043581,2:06:43.930000,4,24,2,2,0,0,0.4065706267924034,0.0022347240793573527,0,0.0,OFF,OFF,499200,OFF,537600,OFF,115200,OFF,OFF,OFF,OFF,OFF,38.03921568627451,56.218,-256,-256,-256,56.031,55.718,57.093,55.343,57.093,1605,2271,6708,ON,MAXN_SUPER
